feature_set_family,feature_columns,scale,beta,ridge_alpha,shrink,coef,feature_set,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,0.5,1e-06,0.25,0.000830017122544;-0.158959429867;0.714323582507;-0.0626624914699,hybrid_decay_progress_scale1_beta0.5_ridge1e-06_shrink0.25,0.037600641536497476,0.04699591035720248,0.9295022165258127,0.09520597731452751,0.03768260763441178,0.047144514975349036,0.9267176815459549,0.07726472461441514
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,2.0,0.01,0.25,0.000866842234056;-0.0876933611384;0.200939744033;-0.0302745600501,hybrid_decay_progress_scale0.5_beta2_ridge0.01_shrink0.25,0.03764613896517966,0.047046386305328654,0.9293506989402696,0.09526218957488197,0.03768189792336728,0.04714063074569702,0.9267297564873775,0.07719334148972923
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,1.0,0.01,0.25,0.000917475700635;-0.100837004537;0.252380285508;-0.032349882372,hybrid_decay_progress_scale1_beta1_ridge0.01_shrink0.25,0.0376805326341556,0.04708323399071823,0.9292399876662577,0.09531938914757454,0.03767109888018061,0.04712635813632799,0.9267741173386114,0.07697443257452452
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,2.0,0.0001,0.25,0.000951229301657;-0.0919806309054;0.209924893574;-0.0312468595547,hybrid_decay_progress_scale0.5_beta2_ridge0.0001_shrink0.25,0.037806587980951684,0.04724525572315554,0.9287521543220786,0.09686556003178648,0.037738051541859934,0.04719976287709861,0.9265458241567313,0.07855882912640766
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,2.0,1e-06,0.25,0.000952111875077;-0.0920254653593;0.210018853769;-0.0312570257929,hybrid_decay_progress_scale0.5_beta2_ridge1e-06_shrink0.25,0.0378082923224841,0.04724737443826489,0.9287457639546395,0.09688232162165233,0.03773865334155314,0.04720040397733254,0.9265438287310656,0.07857310455397748
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,1.0,1.25,0.00170281287458;0.00365043899982;-0.00554759141143,sat_s2_tail_scale2_beta2_ridge1_shrink1.25,0.03784167581183265,0.047495309382979155,0.9279959754910699,0.04664714658727709,0.04047727751093478,0.050528068018781284,0.9158212945590163,0.03684486480571225
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,0.01,1.25,0.00173386044606;0.00370415027525;-0.0056321122861,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,0.03788729254679459,0.04755138840541335,0.9278258408315724,0.04645718180010272,0.040533065641260996,0.050592513607432534,0.9156064276132836,0.0366987874385063
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,0.0001,1.25,0.00173417565932;0.00370469556402;-0.00563297037591,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,0.03788775783759233,0.047551959444370615,0.9278241073594091,0.04645525314088861,0.040533632843925374,0.050593168956896084,0.91560424121705,0.036697304370188366
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,1e-06,1.25,0.00173417881194;0.00370470101774;-0.00563297895812,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,0.03788776249171681,0.0475519651558032,0.9278240900214162,0.04645523385135064,0.040533638518844506,0.05059317551149831,0.9156042193492494,0.03669728953724194
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,1.0,1.0,-0.000372585831548;-0.0207006734393;0.0414093228605;-0.00819334852686,hybrid_decay_progress_scale2_beta1_ridge1_shrink1,0.03789415051379346,0.047346434827839366,0.9284466628097634,0.09990370860103415,0.0371651832760574,0.04649491437248316,0.9287232709862048,0.07975307970260292
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,2.0,1.0,0.75,-0.000165865676203;-0.026051029802;0.0326926391558;-0.00383625132613,hybrid_decay_progress_scale2_beta2_ridge1_shrink0.75,0.037901651744479715,0.04731946196365296,0.9285281662514152,0.09635110971708549,0.03714426511752236,0.04648685728544646,0.9287479718834308,0.07463549841185468
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,1.0,0.0001,0.25,0.00105018126276;-0.108400181017;0.269853163209;-0.0339870700486,hybrid_decay_progress_scale1_beta1_ridge0.0001_shrink0.25,0.03793709720833989,0.047401244112916685,0.9282809034555649,0.09780827292201577,0.03775969015005468,0.04721991231734185,0.9264830960261949,0.07907620364350043
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,1.0,1e-06,0.25,0.00105160225092;-0.108481157133;0.270040233274;-0.0340045957576,hybrid_decay_progress_scale1_beta1_ridge1e-06_shrink0.25,0.03793992036301592,0.04740474705280576,0.9282703030178917,0.09783490668924477,0.037760683407394045,0.04722097075783862,0.9264798002072643,0.07909869658174262
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,1.0,1.25,0.00185891428931;0.0037779014983;-0.00604458328957,sat_s2_tail_scale5_beta1_ridge1_shrink1.25,0.0380065311567983,0.04769604222192267,0.9273860577737748,0.047454574981284026,0.040641020189531224,0.05071535214033824,0.9151961152115691,0.0377275845440006
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,1.0,0.75,-0.000221939579222;-0.025620680253;0.0436206567832;-0.00863925688385,hybrid_decay_progress_scale1_beta2_ridge1_shrink0.75,0.038044282294628605,0.047529557172249055,0.9278920971177895,0.1001904071743982,0.03737614919077786,0.04674654329938746,0.9279496887712468,0.08024714694220769
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,0.01,1.25,0.00190323099512;0.00385398094848;-0.00616863720145,sat_s2_tail_scale5_beta1_ridge0.01_shrink1.25,0.03807156243834473,0.047775566878670156,0.9271437142744405,0.04721413388275231,0.040719340672946296,0.05080563506138922,0.9148939125458777,0.03754782438009352
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,0.0001,1.25,0.00190368330929;0.00385475742758;-0.00616990333061,sat_s2_tail_scale5_beta1_ridge0.0001_shrink1.25,0.038072228722110836,0.04777638169690047,0.9271412291072341,0.04721167976879226,0.040720142027245304,0.05080655853576698,0.9148908186368914,0.03754598964207423
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,1e-06,1.25,0.00190368783337;0.00385476519397;-0.00616991599451,sat_s2_tail_scale5_beta1_ridge1e-06_shrink1.25,0.03807223538632575,0.04777638984708623,0.9271412042492374,0.047211655222580085,0.04072015004244438,0.05080656777262156,0.9148907876904456,0.03754597129090387
sat_s2_tail,sat_s2;sat_tail,5.0,2.0,1.0,1.25,0.00205266311234;0.0021323683441;-0.00440702183166,sat_s2_tail_scale5_beta2_ridge1_shrink1.25,0.03809646777709467,0.04779683121427969,0.9270788449118597,0.051814033850378305,0.04065438542918149,0.05072555211626648,0.9151619999177971,0.041841117061214295
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,0.5,0.0001,0.25,0.00119705995267;-0.138649069952;0.398806292417;-0.0389535914061,hybrid_decay_progress_scale2_beta0.5_ridge0.0001_shrink0.25,0.038108965545606575,0.04760561796009149,0.9276611262156702,0.09889778810098626,0.037780430898195896,0.04723925401052623,0.9264228573450706,0.0795176764255987
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,0.5,1e-06,0.25,0.00120006712835;-0.138854277789;0.399361399706;-0.0389953002636,hybrid_decay_progress_scale2_beta0.5_ridge1e-06_shrink0.25,0.03811510650229557,0.04761324609473351,0.9276379417722075,0.09895284572839369,0.03778253337951083,0.04724153186408888,0.9264157614668318,0.0795635317263299
sat_s2_tail,sat_s2;sat_tail,5.0,2.0,0.01,1.25,0.0020825893475;0.00216233357672;-0.00446608513786,sat_s2_tail_scale5_beta2_ridge0.01_shrink1.25,0.038137289047426935,0.04784690095407495,0.926925987262009,0.051713902233019304,0.04070329362144843,0.05078209440289966,0.9149727616416632,0.04177727359953387
sat_s2_tail,sat_s2;sat_tail,5.0,2.0,0.0001,1.25,0.00208289269229;0.00216263733101;-0.00446668384023,sat_s2_tail_scale5_beta2_ridge0.0001_shrink1.25,0.03813770352206077,0.047847409611987836,0.9269244335617008,0.05171288721169942,0.04070379025438038,0.050782668322714664,0.9149708397401255,0.04177662642903446
sat_s2_tail,sat_s2;sat_tail,5.0,2.0,1e-06,1.25,0.00208289572615;0.00216264036897;-0.00446668982807,sat_s2_tail_scale5_beta2_ridge1e-06_shrink1.25,0.038137707668062584,0.04784741469937523,0.9269244180221455,0.05171287706009675,0.0407037952213882,0.050782674062774986,0.9149708205181132,0.04177661995644355
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,0.5,0.01,1.25,-0.000584126663479;-0.0363438512025;0.450264390162;-0.0529756385561,hybrid_decay_progress_scale0.5_beta0.5_ridge0.01_shrink1.25,0.03819168198410843,0.04781024507204579,0.9270379095094995,0.10861412656159164,0.03731675894470063,0.04666709584379383,0.928194384923861,0.08977667212998597
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,2.0,1.0,1.25,-0.000307096557415;0.0170452610716;-0.0173812766454;-0.000193504854408,hybrid_decay_progress_scale5_beta2_ridge1_shrink1.25,0.03820028385903692,0.04829085470265073,0.9255636424705274,0.032369224326743495,0.03925544972862363,0.04921698938523901,0.9201330784047321,0.030185688697972335
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,1.0,1.0,1.0,-0.000182536275697;-0.0240241563741;0.0321528088649;-0.00351987915571,hybrid_decay_progress_scale5_beta1_ridge1_shrink1,0.03825491464608894,0.047760191520633016,0.9271906006349302,0.09903262567074878,0.0370796943690964,0.046404071092586055,0.9290015244849631,0.0758827339426218
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,2.0,1.0,1.25,-0.000264488556291;0.0169579397085;-0.0174676689839,mpl_proxy_scale5_beta2_ridge1_shrink1.25,0.03826827429202698,0.04837839457018055,0.9252935269368925,0.03201878162451033,0.03932889757981178,0.04930400083900299,0.9198504329214932,0.029888344238868214
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.01,0.75,0.000509048907415;-0.0311072007425;0.0344605448177,mpl_proxy_scale2_beta2_ridge0.01_shrink0.75,0.03828835649459676,0.047780733196106144,0.9271279564687162,0.09636094357842273,0.0375734140097901,0.04700565604117902,0.9271487356628862,0.07415671668626889
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.0001,0.75,0.00052393267459;-0.0315961225462;0.0349968376052,mpl_proxy_scale2_beta2_ridge0.0001_shrink0.75,0.03836704821460156,0.04787894489032209,0.9268280765067572,0.09694299654565208,0.03759589438263152,0.047029867421129454,0.9270736687862375,0.07459228306980892
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,1e-06,0.75,0.000524083862697;-0.0316010889709;0.03500228522,mpl_proxy_scale2_beta2_ridge1e-06_shrink0.75,0.03836785783520331,0.04787994940669794,0.926825006131392,0.09694890832339542,0.03759612443189591,0.04703011680522955,0.9270728953749269,0.07459670714460831
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,0.01,0.25,0.00150244769617;-0.108444711207;0.185846243319;-0.0212752505734,hybrid_decay_progress_scale2_beta1_ridge0.01_shrink0.25,0.038734979443006745,0.04837200864825703,0.9253132480633139,0.102879578431323,0.0378935709250739,0.04736000479033561,0.9260462276709944,0.08181995666752373
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,0.01,1.0,0.000466485049666;-0.0288455126016;0.0340393602468,mpl_proxy_scale5_beta1_ridge0.01_shrink1,0.038751283096814325,0.04834609477695177,0.925393249060139,0.0989948096930311,0.03762507797038634,0.04706411101056859,0.9269674312550692,0.07522898066242645
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,0.01,0.25,0.00147837955688;-0.0960395793543;0.146160751767;-0.0187126723163,hybrid_decay_progress_scale1_beta2_ridge0.01_shrink0.25,0.038796895484982635,0.048453998858553546,0.9250598464625415,0.10357055901779155,0.037946654566453776,0.047419698439970244,0.9258596840797195,0.0827837973957477
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,0.01,0.25,0.00168950434544;-0.133384370055;0.252335958584;-0.0226495326515,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,0.038840608137146924,0.04849078780949055,0.9249460058583211,0.10264785844227031,0.03782949015144159,0.047288697817161406,0.9262687550864868,0.08046694576304825
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,0.0001,1.0,0.000479603680361;-0.0292837709251;0.0345521212832,mpl_proxy_scale5_beta1_ridge0.0001_shrink1,0.03884320472258407,0.0484594112843825,0.9250431035440674,0.09959459728119358,0.03765023697879264,0.04709242198748189,0.9268795407073452,0.0756638530401581
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,1e-06,1.0,0.000479736870209;-0.0292882204378;0.0345573272006,mpl_proxy_scale5_beta1_ridge1e-06_shrink1,0.038844142329749136,0.04846056924507723,0.925039521239841,0.09960068604810868,0.037650495414592436,0.0470927130415011,0.9268786368647127,0.07566826780725666
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,0.5,0.01,0.5,0.000245250130451;-0.103307126403;0.487213271644;-0.0481077289444,hybrid_decay_progress_scale1_beta0.5_ridge0.01_shrink0.5,0.03892415651593243,0.04867518892647721,0.9243740887382668,0.10901495231383507,0.03801620405820931,0.04749709587854576,0.9256174660277774,0.08919021944534355
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,0.0001,0.25,0.00153866436138;-0.0985292062601;0.149783912098;-0.0190670878562,hybrid_decay_progress_scale1_beta2_ridge0.0001_shrink0.25,0.03893801900926854,0.04863290935414271,0.9245054099555735,0.10466616807232887,0.03799619320325346,0.04747647536948423,0.9256820372501768,0.08368149629148292
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,1e-06,0.25,0.00153928250909;-0.098554733656;0.149821061969;-0.019070721682,hybrid_decay_progress_scale1_beta2_ridge1e-06_shrink0.25,0.03893948200395487,0.04863476262583145,0.9244996560471983,0.10467739943538534,0.037996711548939265,0.04747706863536409,0.9256801798845365,0.0836906991865165
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,0.0001,0.25,0.00159299469173;-0.112667360596;0.192792628907;-0.0219014839909,hybrid_decay_progress_scale2_beta1_ridge0.0001_shrink0.25,0.038945669509255494,0.048638621412966945,0.9244876748511154,0.10450735642778852,0.037965242637134335,0.04744169385532853,0.9257908888193325,0.08313923995731987
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,1e-06,0.25,0.00159393470956;-0.112711196748;0.192864740233;-0.0219079847045,hybrid_decay_progress_scale2_beta1_ridge1e-06_shrink0.25,0.038947896405975714,0.04864143200669518,0.9244789476054284,0.10452424924058334,0.037966006606873194,0.04744256669874753,0.9257881581609215,0.08315293209527397
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,1.0,1.25,-0.000372585831548;-0.0207006734393;0.0414093228605;-0.00819334852686,hybrid_decay_progress_scale2_beta1_ridge1_shrink1.25,0.039079006092007616,0.04889043229950402,0.9237037691164789,0.11019150709746173,0.037441320173479134,0.046806469278717774,0.9277648428917351,0.08820577719490519
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,0.0001,0.25,0.00185621220363;-0.142490154889;0.269078690845;-0.0239034007476,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,0.03923664871677275,0.04899275567435762,0.9233840723157003,0.10552815301777763,0.037955574603235905,0.04743144811791775,0.9258229384745159,0.08272644981839239
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,1e-06,0.25,0.00185799175995;-0.142587353321;0.269257407917;-0.0239167844267,hybrid_decay_progress_scale5_beta0.5_ridge1e-06_shrink0.25,0.03924097394977303,0.048998259993815324,0.9233668558017204,0.10555888095323773,0.037956983505014544,0.04743305295746892,0.9258179188387787,0.08275055791161767
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,1.0,0.01,0.5,0.000333869045037;-0.0973394035023;0.411695297753;-0.0485052903153,hybrid_decay_progress_scale0.5_beta1_ridge0.01_shrink0.5,0.03950685014725505,0.049452968257945346,0.921937931194786,0.11454888386103557,0.038299113612668356,0.04783386092408257,0.9245589490790824,0.0943303408656
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,2.0,1.0,1.0,-0.000165865676203;-0.026051029802;0.0326926391558;-0.00383625132613,hybrid_decay_progress_scale2_beta2_ridge1_shrink1,0.039572503659633725,0.04946117620231994,0.9219120163786072,0.10889876349029226,0.03748836112347955,0.04686553667697724,0.927582413622196,0.08422093074893455
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,1.0,1.0,1.25,-0.000182536275697;-0.0240241563741;0.0321528088649;-0.00351987915571,hybrid_decay_progress_scale5_beta1_ridge1_shrink1.25,0.03968048395594955,0.0496044017786395,0.9214591201698008,0.10910689964924947,0.03734834034176297,0.0467018575997758,0.9280873708113417,0.08338254112519516
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,1.0,1.0,-0.000221939579222;-0.025620680253;0.0436206567832;-0.00863925688385,hybrid_decay_progress_scale1_beta2_ridge1_shrink1,0.0397081939719875,0.04970795391120379,0.9211308604006289,0.11399200526422915,0.03784512293147247,0.04728989312310344,0.9262650276626808,0.09167319543427999
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.01,1.0,0.000509048907415;-0.0311072007425;0.0344605448177,mpl_proxy_scale2_beta2_ridge0.01_shrink1,0.040121797975408977,0.050101982446859435,0.9198755336534322,0.10891181235429093,0.0380638512830842,0.047553213146913506,0.925441597992257,0.08358486332143977
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.0001,1.0,0.00052393267459;-0.0315961225462;0.0349968376052,mpl_proxy_scale2_beta2_ridge0.0001_shrink1,0.04025010719628987,0.05026906747636497,0.9193402286091688,0.10968412783537218,0.038108290720017486,0.04760454425470514,0.9252805476351821,0.08416352021920925
